movie_nm|ogroup|ti_mean|ti_min|ti_max
퍼스트 리폼드|3|0.016234666666666665|0.0073|0.0378
퍼펙트 스트레인저|1|0.026666333333333334|0.0036899999999999997|0.09639
퍼펙트 스트레인저|2|0.04445666666666668|0.01167|0.17178
퍼펙트 스트레인저|3|0.026529000000000004|0.007529999999999999|0.12380999999999999
퍼펙트 타겟|1|0.08217566666666667|0.00037|1.7013
퍼펙트 타겟|2|0.15029566666666666|0.014759999999999999|0.53012
퍼펙트 타겟|3|0.044959|0.021759999999999998|0.08261
퍼펙트맨|1|2.032256333333333|0.08118|31.541929999999997
퍼펙트맨|2|2.343074|0.42272|6.832389999999999
퍼펙트맨|3|1.5292929999999991|0.42385|7.033919999999999
평일 오후 3시의 연인|1|0.007882333333333333|0.00082|0.03547
평일 오후 3시의 연인|2|0.17901666666666666|0.02899|0.90743
평일 오후 3시의 연인|3|0.32006300000000004|0.13849|0.63435
포 핸즈|1|0.003385333333333333|0.00128|0.01348
포 핸즈|2|0.011459999999999998|0.00549|0.024919999999999998
포 핸즈|3|0.004019333333333334|0.00263|0.0064
포레스트 헌터스 워|1|0.0010914285714285713|0.00037|0.00331
포레스트 헌터스 워|2|0.001271363636363636|0.00037|0.00436
포레스트 헌터스 워|3|0.0004216666666666667|0.00037|0.0006
폭설|1|0.007629|0.00293|0.02191
폭설|2|0.059110333333333334|0.009940000000000001|0.45683999999999997
폭설|3|0.010440000000000001|0.00677|0.01596
폴라로이드|1|0.19433799999999998|0.061829999999999996|0.9521700000000001
폴라로이드|2|0.20628266666666667|0.09247999999999999|1.01739
폴라로이드|3|0.10388766666666667|0.086|0.13849
프란치스코 교황: 맨 오브 히스 워드|1|0.0022370588235294114|0.00037|0.00564
프란치스코 교황: 맨 오브 히스 워드|2|0.01769566666666667|0.00414|0.24544000000000002
프란치스코 교황: 맨 오브 히스 워드|3|0.010427666666666668|0.0005200000000000001|0.13563
프렌드 존|1|0.04708733333333334|0.00873|0.16975
프렌드 존|2|0.09233833333333336|0.01265|0.3868
프렌드 존|3|0.009065666666666666|0.0038399999999999997|0.01973
프렌즈: 둥지탈출|1|0.0009904545454545452|0.00037|0.00331
프렌즈: 둥지탈출|2|0.030616999999999995|0.00037|0.16387000000000002
프렌즈: 둥지탈출|3|0.07111|0.0009|0.15582000000000001
프로디지|1|0.04202233333333332|0.01031|0.34476999999999997
프로디지|2|0.06805933333333333|0.0079|0.25651
프로디지|3|0.03329833333333333|0.01468|0.09451
프로스펙트|1|0.010905333333333333|0.00045|0.04955
프로스펙트|2|0.10754499999999999|0.00933|0.57817
프로스펙트|3|0.010654333333333332|0.00587|0.024319999999999998
프린스 코기|1|0.10753100000000002|0.0192|0.64888
프린스 코기|2|0.58676|0.11952|4.59261
프린스 코기|3|0.08209899999999998|0.02251|0.31156
플레이 오어 다이|1|0.00317625|0.00195|0.00564
플레이 오어 다이|2|0.017382|0.00225|0.16907
플레이 오어 다이|3|0.01237333333333333|0.00278|0.050230000000000004
플레이모빌: 더 무비|1|0.004895333333333332|0.0009|0.01581
플레이모빌: 더 무비|2|0.019170555555555562|0.0005200000000000001|0.13533
플레이모빌: 더 무비|3|0.000675|0.0006|0.00075
피터팬: 후크 선장과 결투의 날|1|0.001258888888888889|0.00037|0.00256
피터팬: 후크 선장과 결투의 날|2|0.02633733333333334|0.00218|0.24506
피터팬: 후크 선장과 결투의 날|3|0.0009330769230769229|0.00037|0.00323
필그리미지|1|0.030418333333333335|0.01875|0.09218
필그리미지|2|0.016413|0.00549|0.06115
필그리미지|3|0.006754|0.0030800000000000003|0.029519999999999998
하나레이 베이|1|0.020182|0.00218|0.08216
하나레이 베이|2|0.041703000000000004|0.007529999999999999|0.13631
하나레이 베이|3|0.006334999999999999|0.00248|0.01182
하우스 오브 투모로우|1|0.013598333333333334|0.00233|0.03148
하우스 오브 투모로우|2|0.015951666666666666|0.0036899999999999997|0.05814
하우스 오브 투모로우|3|0.0034186666666666675|0.00082|0.014759999999999999
하이 라이프|1|0.027142|0.00391|0.1098
하이 라이프|2|0.04797399999999999|0.013330000000000002|0.12547
하이 라이프|3|0.012165333333333337|0.0061|0.0265
하트스톤|1|0.025466|0.0024|0.08849
하트스톤|2|0.044499666666666673|0.00828|0.12215
하트스톤|3|0.006512|0.00316|0.01099
하트스트링스|1|0.0041371428571428575|0.00045|0.01325
하트스트링스|2|0.03175633333333334|0.00075|0.68903
하트스트링스|3|0.001594230769230769|0.00037|0.00399
한강에게|1|0.012539|0.00331|0.04353
한강에게|2|0.021421|0.00677|0.061
한강에게|3|0.004935|0.0024|0.008579999999999999
한낮의 피크닉|1|0.007939310344827586|0.00067|0.03132
한낮의 피크닉|2|0.048493333333333326|0.0131|0.20349
한낮의 피크닉|3|0.04679166666666667|0.011290000000000001|0.21343
할머니의 고양이 그리고 522걸음의 여행|1|0.0006349999999999999|0.00045|0.00082
할머니의 고양이 그리고 522걸음의 여행|2|0.0008507142857142856|0.00037|0.0018
할머니의 고양이 그리고 522걸음의 여행|3|0.000568|0.00037|0.0009
항거: 유관순 이야기|1|0.32596100000000006|0.07041|1.55512
항거: 유관순 이야기|2|3.148494666666667|0.14678|24.16556
항거: 유관순 이야기|3|0.36052699999999993|0.10754000000000001|1.5753700000000002
해안가로의 여행|1|0.0007599999999999999|0.00037|0.0018
해안가로의 여행|2|0.0017730769230769232|0.00045|0.00466
해안가로의 여행|3|0.0010547999999999998|0.00037|0.00278
해킹 헌터: 마인드 컨트롤|1|0.0005200000000000001|0.0005200000000000001|0.0005200000000000001
해킹 헌터: 마인드 컨트롤|2|0.0010084615384615386|0.00037|0.00203
해킹 헌터: 마인드 컨트롤|3|0.00058|0.00037|0.0009699999999999999
해피 데스데이 2 유|1|0.7747973333333334|0.14362|11.27528
해피 데스데이 2 유|2|0.6783186666666665|0.07153999999999999|2.81072
해피 데스데이 2 유|3|0.17919966666666673|0.05662999999999999|0.6381899999999999
해피니스 로드|1|0.0022295238095238093|0.00045|0.007379999999999999
해피니스 로드|2|0.006421333333333332|0.00165|0.013999999999999999
해피니스 로드|3|0.0025106666666666676|0.0005200000000000001|0.009179999999999999
해피엔드|1|0.05274533333333333|0.015580000000000002|0.23836
해피엔드|2|0.07798533333333334|0.028610000000000003|0.20914000000000002
해피엔드|3|0.04362133333333333|0.023569999999999997|0.10558
해피타임 스파이|1|0.021934999999999993|0.00421|0.09383
해피타임 스파이|2|0.10735000000000001|0.02387|0.3084
해피타임 스파이|3|0.01715133333333333|0.00873|0.03291
행동하는 양심 김대중|1|0.010109|0.00173|0.06845
행동하는 양심 김대중|2|0.025726666666666658|0.0037600000000000003|0.10935
행동하는 양심 김대중|3|0.017080999999999995|0.0021|0.06062000000000001
행맨|1|0.04355733333333334|0.021759999999999998|0.07937000000000001
행맨|2|0.029009999999999998|0.009940000000000001|0.1046
행맨|3|0.008100666666666666|0.00534|0.011290000000000001
행복한 라짜로|1|0.026259|0.00572|0.15808
행복한 라짜로|2|0.12506933333333334|0.05196|0.19814
행복한 라짜로|3|0.051095999999999996|0.021230000000000002|0.14587
허비 행콕: 무한한 가능성|1|0.003037|0.00045|0.02018
허비 행콕: 무한한 가능성|2|0.013584333333333332|0.00399|0.05505
허비 행콕: 무한한 가능성|3|0.002865|0.00105|0.0067
허슬러|1|0.13577133333333335|0.052039999999999996|0.51626
허슬러|2|0.47807966666666674|0.09406|2.10263
허슬러|3|0.07891966666666667|0.04616|0.15597
험악한 꿈|1|0.008986071428571428|0.0006|0.041569999999999996
험악한 꿈|2|0.14947000000000002|0.0021|3.69564
험악한 꿈|3|0.002604333333333333|0.0009699999999999999|0.00587
헤드헌터|1|0.08923966666666666|0.02281|0.67118
헤드헌터|2|0.05089833333333334|0.02997|0.22458000000000003
헤드헌터|3|0.039771333333333346|0.025830000000000002|0.0503
헤로니모|1|0.023005666666666664|0.0024|0.07275
헤로니모|2|0.08267999999999996|0.02455|0.39455999999999997
헤로니모|3|0.031593333333333334|0.00722|0.09617
헬로 몽키|1|0.006017241379310345|0.0005200000000000001|0.03132
헬로 몽키|2|0.017027666666666663|0.0009699999999999999|0.13080999999999998
헬로 몽키|3|0.0010743333333333334|0.00037|0.00225
헬로우 평양|1|0.007241428571428571|0.00037|0.04978
헬로우 평양|2|0.007136999999999999|0.00233|0.01265
헬로우 평양|3|0.035477666666666664|0.00143|0.32625
헬보이|1|0.6180936666666669|0.08186|6.25354
헬보이|2|2.383707|0.08939|29.89817
헬보이|3|0.08663933333333332|0.052110000000000004|0.23075
호크니|1|0.0688|0.03321|0.14226
호크니|2|0.07078600000000002|0.02455|0.1632
호크니|3|0.017858666666666665|0.00715|0.03539
호텔 뭄바이|1|0.447299|0.010920000000000001|10.06968
호텔 뭄바이|2|0.6395323333333333|0.08126|1.71387
호텔 뭄바이|3|0.5009216666666666|0.16508|1.30335
호흡|1|2.227008333333333|0.015130000000000001|45.09171
호흡|2|0.053371666666666664|0.0186|0.32015
호흡|3|0.12129599999999999|0.03614|0.8154
홍금보의 라이프타임 트레저|1|0.025856250000000004|0.0006|0.08457
홍금보의 라이프타임 트레저|2|0.009538965517241378|0.00037|0.09519
홍금보의 라이프타임 트레저|3|0.0018687500000000004|0.00045|0.00527
후로티로봇 극장판|1|0.008414333333333333|0.00203|0.041339999999999995
후로티로봇 극장판|2|0.01926966666666667|0.00143|0.15356
후로티로봇 극장판|3|0.002018333333333334|0.0006|0.00451
히치하이크|1|0.012484333333333335|0.00075|0.05445
히치하이크|2|0.030721333333333337|0.01144|0.10897000000000001
히치하이크|3|0.013157333333333335|0.00512|0.040139999999999995
힘을 내요, 미스터 리|1|0.11038200000000001|0.00323|0.52778
힘을 내요, 미스터 리|2|0.8912666666666665|0.06281|2.59653
힘을 내요, 미스터 리|3|0.026750333333333334|0.00617|0.11936
