mv_id|movie_nm|ogroup|ti_mean|ti_min|ti_max
mv20190530005|옹알스|1|0.7948943333333334|0.0256|10.56832
mv20190530005|옹알스|2|0.17335900000000004|0.0442|1.70461
mv20190530005|옹알스|3|0.25529900000000005|0.03652|5.70143
mv20190530006|피터팬: 후크 선장과 결투의 날|1|0.0012588888888888888|0.00037|0.00256
mv20190530006|피터팬: 후크 선장과 결투의 날|2|0.026337333333333338|0.00218|0.24506
mv20190530006|피터팬: 후크 선장과 결투의 날|3|0.0009330769230769229|0.00037|0.00323
mv20190601001|나는 원래 대전에서 로맨틱 코미디를 찍으려고 했었다|1|0.00037|0.00037|0.00037
mv20190601001|나는 원래 대전에서 로맨틱 코미디를 찍으려고 했었다|2|0.0005899999999999999|0.00037|0.00105
mv20190601001|나는 원래 대전에서 로맨틱 코미디를 찍으려고 했었다|3|0.0007745454545454545|0.00037|0.0018
mv20190604001|죄와 벌|1|0.033757333333333334|0.02605|0.04887
mv20190604001|죄와 벌|2|0.03586133333333333|0.02455|0.05701
mv20190604001|죄와 벌|3|0.06468333333333334|0.03336|0.21765
mv20190604002|플레이 오어 다이|1|0.00317625|0.00195|0.00564
mv20190604002|플레이 오어 다이|2|0.017382|0.00225|0.16907
mv20190604002|플레이 오어 다이|3|0.01237333333333333|0.00278|0.05023
mv20190605001|로켓맨|1|0.46196266666666674|0.02703|3.80612
mv20190605001|로켓맨|2|0.672122|0.09203|2.82541
mv20190605001|로켓맨|3|0.3662263333333333|0.05708|2.99938
mv20190605002|엑스맨: 다크 피닉스|1|1.4647713333333334|0.61002|4.06557
mv20190605002|엑스맨: 다크 피닉스|2|3.4852570000000003|0.22925|23.38894
mv20190605002|엑스맨: 다크 피닉스|3|0.20182899999999995|0.14866|0.29763
mv20190606001|글로리아 벨|1|0.031572666666666666|0.00286|0.11733
mv20190606001|글로리아 벨|2|0.06619633333333334|0.00941|0.23489
mv20190606001|글로리아 벨|3|0.03602933333333334|0.00768|0.12155
mv20190606002|닥치고 피아노!|1|0.011762068965517241|0.00045|0.03524
mv20190606002|닥치고 피아노!|2|0.018385666666666668|0.00557|0.068
mv20190606002|닥치고 피아노!|3|0.001835|0.00067|0.00512
mv20190606003|빅샤크2 : 해저2만리|1|0.026517|0.0018|0.32858
mv20190606003|빅샤크2 : 해저2만리|2|0.09335299999999998|0.00489|0.54435
mv20190606003|빅샤크2 : 해저2만리|3|0.00793|0.00271|0.01754
mv20190606004|폴라로이드|1|0.19433799999999998|0.06183|0.95217
mv20190606004|폴라로이드|2|0.20628266666666667|0.09248|1.01739
mv20190606004|폴라로이드|3|0.10388766666666668|0.086|0.13849
mv20190606005|하나레이 베이|1|0.020182|0.00218|0.08216
mv20190606005|하나레이 베이|2|0.041703000000000004|0.00753|0.13631
mv20190606005|하나레이 베이|3|0.006334999999999999|0.00248|0.01182
mv20190610001|공포의 신생아실|2|0.006818|0.00052|0.01461
mv20190610001|공포의 신생아실|3|0.013176666666666666|0.00406|0.03343
mv20190610002|엘프: 사탄의 인형|2|0.0008116666666666667|0.00037|0.00135
mv20190610002|엘프: 사탄의 인형|3|0.0015623529411764702|0.00037|0.00481
mv20190612001|맨 인 블랙: 인터내셔널|1|0.9926689999999998|0.2129|2.77984
mv20190612001|맨 인 블랙: 인터내셔널|2|2.0616246666666664|0.21064|8.38766
mv20190612001|맨 인 블랙: 인터내셔널|3|0.9452326666666665|0.31465|3.32811
mv20190612002|파라노말 액티비티: 드림하우스|1|0.038042000000000006|0.01897|0.10927
mv20190612002|파라노말 액티비티: 드림하우스|2|0.05226933333333333|0.03351|0.1632
mv20190612002|파라노말 액티비티: 드림하우스|3|0.04909433333333334|0.03193|0.06755
mv20190613001|극장판 오소마츠 6쌍둥이|1|0.021805|0.00308|0.06318
mv20190613001|극장판 오소마츠 6쌍둥이|2|0.029904333333333324|0.00888|0.08713
mv20190613001|극장판 오소마츠 6쌍둥이|3|0.007158666666666668|0.00444|0.01182
mv20190613002|블랙 47|1|0.007895333333333332|0.00105|0.03321
mv20190613002|블랙 47|2|0.02901233333333333|0.0061|0.17653
mv20190613002|블랙 47|3|0.005974333333333336|0.00173|0.01897
mv20190613003|세상을 바꾼 변호인|1|0.066846|0.00715|0.27797
mv20190613003|세상을 바꾼 변호인|2|0.38426|0.13676|0.82534
mv20190613003|세상을 바꾼 변호인|3|0.0783|0.03389|0.18745
mv20190613004|업사이드|1|0.2715756666666666|0.08239|1.78504
mv20190613004|업사이드|2|0.23707066666666662|0.04594|0.8273
mv20190613004|업사이드|3|0.06219033333333334|0.03072|0.1153
mv20190613005|엘리펀트킹 덤보|1|0.006775666666666667|0.00128|0.04578
mv20190613005|엘리펀트킹 덤보|2|0.03133233333333334|0.00112|0.19362
mv20190613005|엘리펀트킹 덤보|3|0.001087931034482759|0.00037|0.0021
mv20190613006|천로역정: 천국을 찾아서|1|0.03205379310344828|0.00045|0.22796
mv20190613006|천로역정: 천국을 찾아서|2|0.413842|0.08578|0.87535
mv20190613006|천로역정: 천국을 찾아서|3|0.14115466666666665|0.05791|0.3581
mv20190613007|체 게바라: 1부 아르헨티나|1|0.0009366666666666667|0.00037|0.00173
mv20190613007|체 게바라: 1부 아르헨티나|2|0.0031603448275862073|0.00097|0.0064
mv20190613007|체 게바라: 1부 아르헨티나|3|0.000894|0.00037|0.0024
mv20190613008|체 게바라: 2부 게릴라|1|0.0005466666666666667|0.00037|0.0009
mv20190613008|체 게바라: 2부 게릴라|2|0.0023992307692307694|0.00067|0.00534
mv20190613008|체 게바라: 2부 게릴라|3|0.0005225|0.00037|0.0006
mv20190613009|클로즈 에너미|1|0.00089|0.00037|0.00195
mv20190613009|클로즈 에너미|2|0.005202666666666667|0.00082|0.02214
mv20190613009|클로즈 에너미|3|0.005409333333333333|0.00188|0.0259
mv20190613010|평일 오후 3시의 연인|1|0.007882333333333333|0.00082|0.03547
mv20190613010|평일 오후 3시의 연인|2|0.17901666666666666|0.02899|0.90743
mv20190613010|평일 오후 3시의 연인|3|0.32006300000000004|0.13849|0.63435
mv20190614001|지구 최후의 날 2019|1|0.001361923076923077|0.00037|0.00647
mv20190614001|지구 최후의 날 2019|2|0.004054827586206897|0.00037|0.01604
mv20190614001|지구 최후의 날 2019|3|0.016250333333333332|0.00497|0.04571
mv20190619001|롱 리브 더 킹: 목포 영웅|1|2.129227333333333|0.22217|13.11402
mv20190619001|롱 리브 더 킹: 목포 영웅|2|5.9651716666666665|1.26117|20.03476
mv20190619001|롱 리브 더 킹: 목포 영웅|3|1.4194730000000002|0.6577|3.99576
mv20190620001|검은 여름|1|0.005507333333333334|0.0015|0.01468
mv20190620001|검은 여름|2|0.007273333333333332|0.00391|0.01204
mv20190620001|검은 여름|3|0.003408333333333334|0.0006|0.01257
mv20190620002|북클럽|1|0.07041733333333333|0.01137|0.9414
mv20190620002|북클럽|2|0.0772333333333333|0.03215|0.26148
mv20190620002|북클럽|3|0.027599666666666668|0.0189|0.04209
mv20190620003|비블리아 고서당 사건수첩|1|0.011926666666666667|0.00301|0.0369
mv20190620003|비블리아 고서당 사건수첩|2|0.01704366666666667|0.00617|0.05151
mv20190620003|비블리아 고서당 사건수첩|3|0.005758666666666665|0.00399|0.00926
mv20190620004|사탄의 인형|1|0.336907|0.06085|1.0997
mv20190620004|사탄의 인형|2|0.6806406666666667|0.10227|2.97603
mv20190620004|사탄의 인형|3|0.060542999999999986|0.03524|0.13849
mv20190620005|쓰리 세컨즈|1|0.07908533333333333|0.00338|0.23376
mv20190620005|쓰리 세컨즈|2|0.1497536666666667|0.03261|0.56401
mv20190620005|쓰리 세컨즈|3|0.022544666666666668|0.01355|0.043
mv20190620006|에움길|1|0.01868066666666667|0.00421|0.05618
mv20190620006|에움길|2|0.023590333333333324|0.00685|0.07651
mv20190620006|에움길|3|0.008455333333333336|0.00444|0.01927
mv20190620007|완벽한 살인|1|0.0024906666666666666|0.00037|0.02176
mv20190620007|완벽한 살인|2|0.08051833333333332|0.00256|0.39094
mv20190620007|완벽한 살인|3|0.006911000000000002|0.00376|0.01235
mv20190620008|토이 스토리 4|1|2.037399666666667|0.37648|5.89566
mv20190620008|토이 스토리 4|2|7.986807333333333|2.59262|20.57136
mv20190620008|토이 스토리 4|3|1.4651776666666665|0.61228|3.59449
mv20190620009|퍼펙트 타겟|1|0.08217566666666667|0.00037|1.7013
mv20190620009|퍼펙트 타겟|2|0.15029566666666663|0.01476|0.53012
mv20190620009|퍼펙트 타겟|3|0.044959|0.02176|0.08261
mv20190620010|하우스 오브 투모로우|1|0.013598333333333334|0.00233|0.03148
mv20190620010|하우스 오브 투모로우|2|0.015951666666666666|0.00369|0.05814
mv20190620010|하우스 오브 투모로우|3|0.0034186666666666675|0.00082|0.01476
mv20190620011|행복한 라짜로|1|0.026259|0.00572|0.15808
mv20190620011|행복한 라짜로|2|0.12506933333333334|0.05196|0.19814
mv20190620011|행복한 라짜로|3|0.051095999999999996|0.02123|0.14587
mv20190626001|마담 싸이코|1|0.852378|0.12403|7.52496
mv20190626001|마담 싸이코|2|0.9513633333333331|0.12441|5.75083
mv20190626001|마담 싸이코|3|0.09842500000000001|0.0317|0.32941
mv20190626002|비스트|1|0.41290599999999994|0.14467|2.81803
mv20190626002|비스트|2|3.5507646666666672|0.13533|49.63951
mv20190626002|비스트|3|0.48074333333333347|0.1934|0.97559
mv20190626003|애나벨 집으로|1|0.44877466666666666|0.13834|1.07206
mv20190626003|애나벨 집으로|2|1.2240186666666664|0.13706|6.69171
mv20190626003|애나벨 집으로|3|0.24292566666666662|0.10317|0.80523
mv20190626004|존 윅 3: 파라벨룸|1|2.3867473333333336|0.90382|7.06932
mv20190626004|존 윅 3: 파라벨룸|2|4.2012203333333344|0.87136|11.78115
mv20190626004|존 윅 3: 파라벨룸|3|1.120315|0.59383|3.10308
mv20190627001|쁘띠 아만다|1|0.013628666666666667|0.00361|0.0506
mv20190627001|쁘띠 아만다|2|0.03139966666666667|0.00881|0.08374
mv20190627001|쁘띠 아만다|3|0.005269666666666668|0.00173|0.01272
mv20190627002|사범|1|0.005177000000000002|0.00256|0.01024
mv20190627002|사범|2|0.005795333333333332|0.00256|0.01159
mv20190627002|사범|3|0.004300333333333333|0.0024|0.007
mv20190627003|솔져스 메모리|1|0.0004700000000000001|0.00037|0.00067
mv20190627003|솔져스 메모리|2|0.0019217241379310347|0.00037|0.00391
mv20190627003|솔져스 메모리|3|0.0007441176470588236|0.00037|0.00233
mv20190627004|스트롱거|1|0.23557066666666676|0.00218|2.71477
mv20190627004|스트롱거|2|0.03532133333333333|0.01182|0.09481
mv20190627004|스트롱거|3|0.009672666666666666|0.00338|0.0308
mv20190627005|트리트 미 라이크 파이어|1|0.022119666666666666|0.00353|0.09248
mv20190627005|트리트 미 라이크 파이어|2|0.037531999999999996|0.01167|0.09745
mv20190627005|트리트 미 라이크 파이어|3|0.009261333333333331|0.00436|0.01604
mv20190628001|라이딩 업힐|1|0.0017950000000000002|0.00037|0.00399
mv20190628001|라이딩 업힐|2|0.0018353333333333336|0.00052|0.00497
mv20190628001|라이딩 업힐|3|0.0005523076923076921|0.00037|0.0009
mv20190701001|생사결|1|0.0006725|0.00037|0.00143
mv20190701001|생사결|2|0.03571400000000001|0.00512|0.24996
mv20190701001|생사결|3|0.0034920000000000007|0.00165|0.0064
mv20190701002|컨저링 하우스|1|0.0008835999999999999|0.00037|0.0018
mv20190701002|컨저링 하우스|2|0.007189333333333333|0.00067|0.02907
mv20190701002|컨저링 하우스|3|0.005990666666666668|0.00158|0.01114
mv20190701003|쿵푸 파이터|2|0.001908333333333333|0.00037|0.00451
mv20190701003|쿵푸 파이터|3|0.0014751724137931038|0.00037|0.00338
mv20190702001|스파이더맨: 파 프롬 홈|1|1.607551|0.49947|5.61354
mv20190702001|스파이더맨: 파 프롬 홈|2|6.508636333333336|1.75771|19.55367
mv20190702001|스파이더맨: 파 프롬 홈|3|3.7105319999999993|0.34786|83.03187
mv20190703001|귀신의 향기|1|0.009671666666666667|0.00105|0.06461
mv20190703001|귀신의 향기|2|0.3258686666666667|0.079|1.5878
mv20190703001|귀신의 향기|3|0.043475333333333324|0.01807|0.11688
mv20190704001|13년의 공백|1|0.031534|0.00218|0.13202
mv20190704001|13년의 공백|2|0.036667|0.00474|0.12757
mv20190704001|13년의 공백|3|0.002932000000000001|0.00097|0.0076
mv20190704002|갤버스턴|1|0.029012333333333327|0.00444|0.06235
mv20190704002|갤버스턴|2|0.06550199999999999|0.0122|0.33227
mv20190704002|갤버스턴|3|0.012177666666666665|0.00579|0.02598
mv20190704003|동명이인 프로젝트 시즌2|1|0.0010866666666666668|0.00037|0.00436
mv20190704003|동명이인 프로젝트 시즌2|2|0.003532666666666667|0.0012|0.00692
mv20190704003|동명이인 프로젝트 시즌2|3|0.0012723076923076922|0.00052|0.0021
mv20190704004|머메이드: 죽음의 호수|1|0.0011090000000000002|0.00037|0.00248
mv20190704004|머메이드: 죽음의 호수|2|0.0011747619047619044|0.00037|0.00474
mv20190704004|머메이드: 죽음의 호수|3|0.000698181818181818|0.00037|0.00225
mv20190704005|별의 정원|1|0.035319333333333335|0.00203|0.16719
mv20190704005|별의 정원|2|0.09291266666666663|0.01995|0.33031
mv20190704005|별의 정원|3|0.013964666666666665|0.00677|0.02244
mv20190704006|칠드런 액트|1|0.07931899999999999|0.00971|0.72683
mv20190704006|칠드런 액트|2|0.5732649999999999|0.10249|8.36597
mv20190704006|칠드런 액트|3|0.07057966666666667|0.03509|0.16915
mv20190704007|한낮의 피크닉|1|0.007939310344827586|0.00067|0.03132
mv20190704007|한낮의 피크닉|2|0.048493333333333326|0.0131|0.20349
mv20190704007|한낮의 피크닉|3|0.04679166666666667|0.01129|0.21343
mv20190710001|기방도령|1|1.4464196666666667|0.10445|17.17365
mv20190710001|기방도령|2|1.7671899999999996|0.36127|4.68351
mv20190710001|기방도령|3|0.2145766666666666|0.07764|0.72133
mv20190710002|진범|1|0.6770266666666667|0.01227|8.76076
mv20190710002|진범|2|1.1118193333333335|0.05912|2.99923
mv20190710002|진범|3|0.5273556666666668|0.14761|1.53825
mv20190711001|극장판 엉덩이 탐정: 화려한 사건 수첩|1|0.039576999999999994|0.00361|0.13285
mv20190711001|극장판 엉덩이 탐정: 화려한 사건 수첩|2|0.2013903333333333|0.01626|0.95277
mv20190711001|극장판 엉덩이 탐정: 화려한 사건 수첩|3|0.010292666666666665|0.00497|0.01837
mv20190711002|난폭한 기록|1|0.15807266666666667|0.01355|1.34853
mv20190711002|난폭한 기록|2|0.3461073333333334|0.04774|1.61687
mv20190711002|난폭한 기록|3|0.049185|0.01453|0.13571
mv20190711003|마리아 칼라스: 세기의 디바|1|0.0058878571428571435|0.00037|0.02703
mv20190711003|마리아 칼라스: 세기의 디바|2|0.04431833333333333|0.03004|0.06657
mv20190711003|마리아 칼라스: 세기의 디바|3|0.008628000000000002|0.0006|0.02809
mv20190711004|우리는 언제나 성에 살았다|1|0.046217333333333326|0.00158|0.60129
mv20190711004|우리는 언제나 성에 살았다|2|0.07529499999999997|0.02568|0.15898
mv20190711004|우리는 언제나 성에 살았다|3|0.01298366666666667|0.00481|0.03373
mv20190711005|조|1|0.10939833333333333|0.05234|0.23994
mv20190711005|조|2|0.2268826666666666|0.11673|0.59933
mv20190711005|조|3|0.11176300000000002|0.08337|0.14798
mv20190711006|죽음을 거스른 사나이|1|0.00109625|0.00052|0.00195
mv20190711006|죽음을 거스른 사나이|2|0.02956766666666667|0.00308|0.16636
mv20190711006|죽음을 거스른 사나이|3|0.002158666666666667|0.00105|0.00444
mv20190712001|벤트: 마약의 도시|1|0.015540714285714286|0.00037|0.06815
mv20190712001|벤트: 마약의 도시|2|0.006933666666666668|0.00218|0.02018
mv20190712001|벤트: 마약의 도시|3|0.0018755172413793106|0.00045|0.00391
mv20190717001|나이트메어 시네마|1|0.04831966666666666|0.01378|0.15823
mv20190717001|나이트메어 시네마|2|0.07979866666666664|0.01024|0.36179
mv20190717001|나이트메어 시네마|3|0.005299999999999999|0.0021|0.01235
mv20190717002|라이온 킹|1|2.393764|0.44404|7.52195
mv20190717002|라이온 킹|2|7.298796666666665|1.20032|23.23296
mv20190717002|라이온 킹|3|0.39500866666666673|0.18865|0.89146
mv20190717003|사일런스|1|0.9981779999999999|0.04383|12.07811
mv20190717003|사일런스|2|0.6113839999999999|0.06906|2.35531
mv20190717003|사일런스|3|0.12623399999999999|0.05814|0.27368
mv20190718001|극장판 샤이닝스타:새로운 루나퀸의 탄생!|1|0.010929999999999999|0.00045|0.0369
mv20190718001|극장판 샤이닝스타:새로운 루나퀸의 탄생!|2|0.018960333333333336|0.00564|0.04014
mv20190718001|극장판 샤이닝스타:새로운 루나퀸의 탄생!|3|0.0020462068965517244|0.00052|0.00594
mv20190718002|꼬마 물고기 이자벨: 바다 대모험|1|0.011208333333333332|0.0006|0.04405
mv20190718002|꼬마 물고기 이자벨: 바다 대모험|2|0.026382333333333337|0.00278|0.12599
mv20190718002|꼬마 물고기 이자벨: 바다 대모험|3|0.0011334615384615385|0.00037|0.00286
mv20190718003|발광하는 현대사|1|0.08056466666666666|0.00444|0.32143
mv20190718003|발광하는 현대사|2|0.22189433333333328|0.04676|0.83588
mv20190718003|발광하는 현대사|3|0.04669366666666666|0.02568|0.08525
mv20190718004|수영장으로 간 남자들|1|0.03509566666666667|0.0061|0.13661
mv20190718004|수영장으로 간 남자들|2|0.07952633333333334|0.02409|0.21109
mv20190718004|수영장으로 간 남자들|3|0.01991|0.0073|0.1153
mv20190718005|이케아 옷장에서 시작된 특별난 여행|1|0.03262533333333333|0.00828|0.11741
mv20190718005|이케아 옷장에서 시작된 특별난 여행|2|0.110053|0.0302|0.42573
mv20190718005|이케아 옷장에서 시작된 특별난 여행|3|0.019103333333333337|0.00918|0.03848
mv20190718006|인크레더블 손오공|1|0.002023125|0.00037|0.00549
mv20190718006|인크레더블 손오공|2|0.08816833333333332|0.00135|0.50888
mv20190718006|인크레더블 손오공|3|0.006932666666666668|0.00323|0.01845
mv20190723001|상간녀 살인사건|1|0.0007733333333333333|0.00045|0.00112
mv20190723001|상간녀 살인사건|2|0.015198333333333335|0.00369|0.05384
mv20190723001|상간녀 살인사건|3|0.008162666666666667|0.00293|0.01882
mv20190724001|나랏말싸미|1|2.2403830000000005|0.16523|13.52297
mv20190724001|나랏말싸미|2|5.242277666666667|0.63804|38.44963
mv20190724001|나랏말싸미|3|0.4754210000000001|0.19822|1.11198
mv20190724002|롱 샷|1|0.9395566666666666|0.09135|8.13823
mv20190724002|롱 샷|2|1.606243|0.27873|3.8306
mv20190724002|롱 샷|3|0.3241683333333334|0.10837|0.83543
mv20190724003|명탐정 코난: 감청의 권|1|0.1359103333333333|0.04051|0.5018
mv20190724003|명탐정 코난: 감청의 권|2|0.2400176666666667|0.0305|1.21727
mv20190724003|명탐정 코난: 감청의 권|3|0.023555666666666666|0.01393|0.03893
mv20190725001|굿바이 썸머|1|0.12364066666666668|0.02794|0.48847
mv20190725001|굿바이 썸머|2|0.2866106666666666|0.03434|3.14548
mv20190725001|굿바이 썸머|3|0.028571333333333334|0.01212|0.07696
mv20190725002|그녀들을 도와줘|1|0.007078333333333334|0.0009|0.03381
mv20190725002|그녀들을 도와줘|2|0.028683999999999998|0.00497|0.10566
mv20190725002|그녀들을 도와줘|3|0.0038683333333333334|0.00203|0.00602
mv20190725003|돈 워리|1|0.051428|0.00753|0.25673
mv20190725003|돈 워리|2|0.15012233333333333|0.03765|0.38574
mv20190725003|돈 워리|3|0.04377066666666669|0.02349|0.12795
mv20190725004|레드슈즈|1|0.672309|0.22179|2.12666
mv20190725004|레드슈즈|2|2.825247|0.82519|6.12799
mv20190725004|레드슈즈|3|0.5418233333333333|0.14505|1.67464
mv20190725005|매니페스토|1|0.015017|0.00534|0.04556
mv20190725005|매니페스토|2|0.027744333333333326|0.01393|0.1168
mv20190725005|매니페스토|3|0.011846|0.00534|0.02914
mv20190725006|무간도 외전|1|0.038462333333333334|0.02658|0.09888
mv20190725006|무간도 외전|2|0.11376166666666666|0.04217|0.24242
mv20190725006|무간도 외전|3|0.10547966666666667|0.03592|0.40789
mv20190725007|주전장|1|0.11341833333333333|0.00549|0.47921
mv20190725007|주전장|2|0.550635|0.19031|2.09412
mv20190725007|주전장|3|0.092412|0.04112|0.25101
mv20190725008|지구 최후의 밤|1|0.009516333333333333|0.00135|0.04511
mv20190725008|지구 최후의 밤|2|0.15751566666666664|0.02628|0.55535
mv20190725008|지구 최후의 밤|3|0.040327666666666664|0.01845|0.08111
mv20190725009|캘리포니아 타이프라이터|1|0.00155|0.00037|0.0061
mv20190725009|캘리포니아 타이프라이터|2|0.007324999999999999|0.00218|0.05008
mv20190725009|캘리포니아 타이프라이터|3|0.0015856000000000002|0.00037|0.0073
mv20190725010|쿵푸몬스터: 무림괴수전|1|0.001536|0.00037|0.0073
mv20190725010|쿵푸몬스터: 무림괴수전|2|0.03733033333333335|0.00459|0.16448
mv20190725010|쿵푸몬스터: 무림괴수전|3|0.003760666666666667|0.0009|0.0076
mv20190725011|파리 에듀케이션|1|0.0022715384615384616|0.00037|0.00692
mv20190725011|파리 에듀케이션|2|0.0034750000000000007|0.00045|0.00926
mv20190725011|파리 에듀케이션|3|0.0009096153846153847|0.00037|0.00225
mv20190731001|데드 돈 다이|1|0.06172566666666668|0.02281|0.37377
mv20190731001|데드 돈 다이|2|0.08191033333333333|0.01272|0.3331
mv20190731001|데드 돈 다이|3|0.12123999999999996|0.01363|0.56371
mv20190731002|마이펫의 이중생활 2|1|0.6973526666666667|0.20025|3.91555
mv20190731002|마이펫의 이중생활 2|2|2.467226333333333|0.41707|12.64001
mv20190731002|마이펫의 이중생활 2|3|0.268249|0.09248|0.69445
mv20190731003|사자|1|1.8003816666666665|0.43801|8.66993
mv20190731003|사자|2|6.099997666666667|0.72646|41.98652
mv20190731003|사자|3|1.3152786666666667|0.37317|3.94206
mv20190731004|엑시트|1|1.2554643333333335|0.12998|6.67137
mv20190731004|엑시트|2|14.802191333333335|4.95019|44.58245
mv20190731004|엑시트|3|4.199027000000001|1.12561|9.00725
mv20190801001|누구나 아는 비밀|1|0.050443|0.0076|0.28724
mv20190801001|누구나 아는 비밀|2|0.13799966666666663|0.02357|0.2959
mv20190801001|누구나 아는 비밀|3|0.04196466666666667|0.02093|0.07696
mv20190801002|동경|1|0.04690433333333333|0.0378|0.05761
mv20190801002|동경|2|0.04517800000000002|0.03645|0.05542
mv20190801002|동경|3|0.04364066666666666|0.03404|0.05256
mv20190801003|알랭 뒤카스: 위대한 여정|1|0.0048875|0.00075|0.01867
mv20190801003|알랭 뒤카스: 위대한 여정|2|0.01717166666666666|0.00248|0.04134
mv20190801003|알랭 뒤카스: 위대한 여정|3|0.0013311999999999996|0.00037|0.00451
mv20190801004|워파이터|1|0.00131875|0.00037|0.0061
mv20190801004|워파이터|2|0.06584533333333333|0.00707|0.6833
mv20190801004|워파이터|3|0.005188|0.00165|0.01084
mv20190805001|도신 외전|1|0.0025582608695652173|0.00037|0.01491
mv20190805001|도신 외전|2|0.04168133333333333|0.01189|0.17502
mv20190805001|도신 외전|3|0.007190333333333334|0.00203|0.01739
mv20190807001|봉오동 전투|1|3.5393393333333325|0.58043|14.24988
mv20190807001|봉오동 전투|2|14.717171333333331|2.32797|34.98196
mv20190807001|봉오동 전투|3|3.0746263333333332|0.83724|12.60002
mv20190807002|앵그리 버드 2: 독수리 왕국의 침공|1|0.03733233333333334|0.00436|0.17788
mv20190807002|앵그리 버드 2: 독수리 왕국의 침공|2|0.125674|0.01159|0.45978
mv20190807002|앵그리 버드 2: 독수리 왕국의 침공|3|0.006431333333333333|0.00203|0.0189
mv20190807003|캐리tv 러브콘서트 더 무비|1|0.007658620689655173|0.00037|0.07199
mv20190807003|캐리tv 러브콘서트 더 무비|2|0.028671666666666668|0.00143|0.10988
mv20190807003|캐리tv 러브콘서트 더 무비|3|0.0010174999999999995|0.00037|0.00369
mv20190808001|김복동|1|0.13220266666666666|0.014|0.56212
mv20190808001|김복동|2|0.43531966666666666|0.06303|1.27774
mv20190808001|김복동|3|0.05628366666666666|0.02131|0.1531
mv20190808002|나는 예수님이 싫다|1|0.022249333333333333|0.00632|0.05482
mv20190808002|나는 예수님이 싫다|2|0.023347000000000003|0.00331|0.07516
mv20190808002|나는 예수님이 싫다|3|0.00271448275862069|0.00075|0.00707
mv20190808003|앨리스 죽이기|1|0.03378966666666667|0.01995|0.06439
mv20190808003|앨리스 죽이기|2|0.027737333333333333|0.01656|0.04481
mv20190808003|앨리스 죽이기|3|0.014606|0.01009|0.02056
mv20190808004|호크니|1|0.0688|0.03321|0.14226
mv20190808004|호크니|2|0.07078600000000002|0.02455|0.1632
mv20190808004|호크니|3|0.017858666666666665|0.00715|0.03539
mv20190813001|쥬|1|0.006153666666666667|0.00504|0.00798
mv20190813001|쥬|2|0.007578666666666667|0.00534|0.01076
mv20190813001|쥬|3|0.007460999999999999|0.00519|0.00971
mv20190814001|더 바이 바이 맨|1|0.005553461538461539|0.00037|0.03999
mv20190814001|더 바이 바이 맨|2|0.059984|0.00353|1.09692
mv20190814001|더 바이 바이 맨|3|0.0030700000000000002|0.00045|0.00564
mv20190814002|분노의 질주: 홉스&쇼|1|3.202669333333333|0.95653|20.80106
mv20190814002|분노의 질주: 홉스&쇼|2|8.027517333333334|1.53938|34.62807
mv20190814002|분노의 질주: 홉스&쇼|3|1.631474333333333|0.51528|5.39573
mv20190814003|안녕, 티라노: 영원히, 함께|1|0.005347|0.00105|0.02658
mv20190814003|안녕, 티라노: 영원히, 함께|2|0.19886699999999996|0.00218|0.88303
mv20190814003|안녕, 티라노: 영원히, 함께|3|0.0009253846153846151|0.00037|0.00173
mv20190814004|원더랜드|1|0.08004466666666668|0.03773|0.39486
mv20190814004|원더랜드|2|0.35896766666666674|0.04458|2.80424
mv20190814004|원더랜드|3|0.06466599999999999|0.03396|0.23527
mv20190814005|인면어: 저주의 시작|1|0.04439592592592593|0.00045|0.32391
mv20190814005|인면어: 저주의 시작|2|0.08221666666666669|0.01717|0.237
mv20190814005|인면어: 저주의 시작|3|0.017055333333333336|0.00361|0.04624
mv20190814006|투모로우 2019: 지구 대 빙하기|2|0.04640533333333332|0.00037|0.27933
mv20190814006|투모로우 2019: 지구 대 빙하기|3|0.011140000000000002|0.00286|0.02643
mv20190815001|밤의 문이 열린다|1|0.014701333333333335|0.00135|0.05181
mv20190815001|밤의 문이 열린다|2|0.046005666666666674|0.01747|0.212
mv20190815001|밤의 문이 열린다|3|0.06353099999999999|0.01762|0.25929
mv20190815002|사랑의 선물|1|0.034720666666666664|0.00052|0.14783
mv20190815002|사랑의 선물|2|0.04489100000000002|0.00715|0.14565
mv20190815002|사랑의 선물|3|0.05225166666666667|0.00474|0.2733
mv20190815003|수상한 교수|1|0.060767|0.03057|0.22247
mv20190815003|수상한 교수|2|0.08897433333333332|0.03042|0.42973
mv20190815003|수상한 교수|3|0.023977333333333337|0.00798|0.0552
mv20190815004|암전|1|0.7655406666666668|0.06883|4.22463
mv20190815004|암전|2|1.6354763333333333|0.11108|6.44061
mv20190815004|암전|3|0.21559033333333327|0.06009|0.69769
mv20190815005|이타미 준의 바다|1|0.02896266666666667|0.00308|0.1397
mv20190815005|이타미 준의 바다|2|0.110378|0.04955|0.2309
mv20190815005|이타미 준의 바다|3|0.022932333333333336|0.0076|0.06378
mv20190815006|지구 공룡 대탐험|1|0.033327333333333334|0.00225|0.36744
mv20190815006|지구 공룡 대탐험|2|0.07551799999999997|0.01122|0.55881
mv20190815006|지구 공룡 대탐험|3|0.0050940000000000004|0.00188|0.01634
mv20190819001|메시지 맨|1|0.0005733333333333334|0.00037|0.00075
